iter	Passed	Remaining
4838	7545	1810
4839	7546	1808
4840	7548	1807
4841	7549	1805
4842	7551	1804
4843	7552	1802
4844	7553	1800
4845	7555	1799
4846	7556	1797
4847	7558	1796
4848	7559	1794
4849	7561	1792
4850	7562	1791
4851	7563	1789
4852	7565	1788
4853	7567	1786
4854	7568	1784
4855	7570	1783
4856	7571	1781
4857	7573	1780
4858	7574	1778
4859	7576	1777
4860	7577	1775
4861	7578	1773
4862	7580	1772
4863	7581	1770
4864	7583	1769
4865	7584	1767
4866	7586	1766
4867	7587	1764
4868	7589	1762
4869	7590	1761
4870	7592	1759
4871	7593	1758
4872	7595	1756
4873	7596	1755
4874	7598	1753
4875	7599	1751
4876	7601	1750
4877	7602	1748
4878	7604	1747
4879	7605	1745
4880	7607	1743
4881	7608	1742
4882	7610	1740
4883	7611	1739
4884	7613	1737
4885	7614	1736
4886	7616	1734
4887	7617	1732
4888	7619	1731
4889	7620	1729
4890	7621	1728
4891	7623	1726
4892	7624	1725
4893	7626	1723
4894	7627	1721
4895	7629	1720
4896	7630	1718
4897	7632	1717
4898	7633	1715
4899	7635	1714
4900	7636	1712
4901	7638	1710
4902	7639	1709
4903	7641	1707
4904	7642	1706
4905	7644	1704
4906	7645	1703
4907	7647	1701
4908	7648	1699
4909	7649	1698
4910	7651	1696
4911	7652	1695
4912	7654	1693
4913	7656	1692
4914	7657	1690
4915	7659	1688
4916	7660	1687
4917	7662	1685
4918	7663	1684
4919	7665	1682
4920	7666	1681
4921	7668	1679
4922	7670	1677
4923	7671	1676
4924	7673	1674
4925	7674	1673
4926	7676	1671
4927	7678	1670
4928	7679	1668
4929	7681	1667
4930	7682	1665
4931	7684	1664
4932	7685	1662
4933	7687	1660
4934	7688	1659
4935	7690	1657
4936	7691	1656
4937	7693	1654
4938	7694	1653
4939	7696	1651
4940	7698	1649
4941	7699	1648
4942	7701	1646
4943	7702	1645
4944	7704	1643
4945	7705	1642
4946	7707	1640
4947	7708	1638
4948	7710	1637
4949	7711	1635
4950	7713	1634
4951	7714	1632
4952	7716	1631
4953	7717	1629
4954	7719	1628
4955	7721	1626
4956	7722	1624
4957	7724	1623
4958	7725	1621
4959	7727	1620
4960	7728	1618
4961	7730	1617
4962	7731	1615
4963	7733	1613
4964	7734	1612
4965	7735	1610
4966	7737	1609
4967	7738	1607
4968	7740	1606
4969	7741	1604
4970	7743	1602
4971	7744	1601
4972	7746	1599
4973	7748	1598
4974	7749	1596
4975	7750	1595
4976	7752	1593
4977	7753	1591
4978	7755	1590
4979	7756	1588
4980	7758	1587
4981	7759	1585
4982	7761	1584
4983	7762	1582
4984	7764	1580
4985	7765	1579
4986	7766	1577
4987	7768	1576
4988	7769	1574
4989	7771	1572
4990	7772	1571
4991	7773	1569
4992	7775	1568
4993	7776	1566
4994	7778	1565
4995	7779	1563
4996	7781	1561
4997	7782	1560
4998	7784	1558
4999	7785	1557
5000	7787	1555
5001	7788	1553
5002	7789	1552
5003	7791	1550
5004	7793	1549
5005	7794	1547
5006	7796	1546
5007	7797	1544
5008	7798	1542
5009	7800	1541
5010	7801	1539
5011	7803	1538
5012	7804	1536
5013	7806	1535
5014	7808	1533
5015	7809	1531
5016	7811	1530
5017	7812	1528
5018	7814	1527
5019	7815	1525
5020	7816	1524
5021	7818	1522
5022	7819	1520
5023	7821	1519
5024	7822	1517
5025	7824	1516
5026	7825	1514
5027	7827	1513
5028	7828	1511
5029	7829	1509
5030	7831	1508
5031	7832	1506
5032	7834	1505
5033	7835	1503
5034	7837	1502
5035	7838	1500
5036	7840	1498
5037	7841	1497
5038	7843	1495
5039	7844	1494
5040	7846	1492
5041	7847	1491
5042	7848	1489
5043	7850	1487
5044	7851	1486
5045	7853	1484
5046	7854	1483
5047	7856	1481
5048	7857	1480
5049	7859	1478
5050	7860	1476
5051	7861	1475
5052	7863	1473
5053	7864	1472
5054	7865	1470
5055	7867	1468
5056	7868	1467
5057	7870	1465
5058	7871	1464
5059	7873	1462
5060	7874	1461
5061	7875	1459
5062	7877	1457
5063	7878	1456
5064	7880	1454
5065	7881	1453
5066	7883	1451
5067	7884	1450
5068	7886	1448
5069	7887	1446
5070	7889	1445
5071	7890	1443
5072	7891	1442
5073	7893	1440
5074	7894	1438
5075	7896	1437
5076	7898	1435
5077	7899	1434
5078	7901	1432
5079	7902	1431
5080	7904	1429
5081	7906	1428
5082	7907	1426
5083	7908	1424
5084	7910	1423
5085	7912	1421
5086	7913	1420
5087	7915	1418
5088	7917	1417
5089	7918	1415
5090	7920	1414
5091	7921	1412
5092	7923	1411
5093	7925	1409
5094	7927	1408
5095	7928	1406
5096	7930	1405
5097	7932	1403
5098	7933	1401
5099	7935	1400
5100	7937	1398
5101	7938	1397
5102	7939	1395
5103	7941	1394
5104	7943	1392
5105	7944	1391
5106	7946	1389
5107	7948	1387
5108	7949	1386
5109	7951	1384
5110	7953	1383
5111	7954	1381
5112	7956	1380
5113	7957	1378
5114	7959	1377
5115	7960	1375
5116	7962	1374
5117	7964	1372
5118	7965	1370
5119	7967	1369
5120	7968	1367
5121	7969	1366
5122	7971	1364
5123	7973	1363
5124	7974	1361
5125	7976	1360
5126	7978	1358
5127	7980	1356
5128	7981	1355
5129	7983	1353
5130	7984	1352
5131	7985	1350
5132	7987	1349
5133	7988	1347
5134	7990	1345
5135	7992	1344
5136	7993	1342
5137	7995	1341
5138	7996	1339
5139	7998	1338
5140	7999	1336
5141	8000	1335
5142	8002	1333
5143	8004	1331
5144	8005	1330
5145	8007	1328
5146	8008	1327
5147	8010	1325
5148	8012	1324
5149	8013	1322
5150	8014	1321
5151	8016	1319
5152	8018	1317
5153	8019	1316
5154	8021	1314
5155	8022	1313
5156	8024	1311
5157	8025	1310
5158	8027	1308
5159	8028	1307
5160	8030	1305
5161	8031	1303
5162	8033	1302
5163	8034	1300
5164	8036	1299
5165	8037	1297
5166	8039	1296
5167	8040	1294
5168	8042	1292
5169	8043	1291
5170	8045	1289
5171	8046	1288
5172	8048	1286
5173	8049	1285
5174	8051	1283
5175	8053	1282
5176	8054	1280
5177	8055	1278
5178	8057	1277
5179	8058	1275
5180	8060	1274
5181	8061	1272
5182	8063	1270
5183	8064	1269
5184	8066	1267
5185	8067	1266
5186	8068	1264
5187	8070	1263
5188	8071	1261
5189	8073	1259
5190	8074	1258
5191	8075	1256
5192	8077	1255
5193	8078	1253
5194	8080	1252
5195	8081	1250
5196	8083	1249
5197	8085	1247
5198	8086	1245
5199	8088	1244
5200	8089	1242
5201	8091	1241
5202	8092	1239
5203	8094	1238
5204	8096	1236
5205	8097	1235
5206	8099	1233
5207	8100	1231
5208	8102	1230
5209	8103	1228
5210	8105	1227
5211	8106	1225
5212	8107	1224
5213	8109	1222
5214	8111	1220
5215	8112	1219
5216	8113	1217
5217	8115	1216
5218	8116	1214
5219	8118	1213
5220	8119	1211
5221	8120	1209
5222	8122	1208
5223	8123	1206
5224	8125	1205
5225	8126	1203
5226	8128	1202
5227	8129	1200
5228	8131	1198
5229	8132	1197
5230	8134	1195
5231	8135	1194
5232	8137	1192
5233	8138	1191
5234	8139	1189
5235	8141	1187
5236	8143	1186
5237	8145	1184
5238	8147	1183
5239	8148	1181
5240	8150	1180
5241	8152	1178
5242	8154	1177
5243	8156	1175
5244	8158	1174
5245	8159	1172
5246	8161	1171
5247	8162	1169
5248	8164	1168
5249	8165	1166
5250	8167	1164
5251	8168	1163
5252	8169	1161
5253	8171	1160
5254	8173	1158
5255	8174	1157
5256	8175	1155
5257	8177	1153
5258	8178	1152
5259	8179	1150
5260	8181	1149
5261	8182	1147
5262	8183	1146
5263	8185	1144
5264	8186	1142
5265	8188	1141
5266	8189	1139
5267	8191	1138
5268	8192	1136
5269	8193	1135
5270	8195	1133
5271	8196	1131
5272	8197	1130
5273	8199	1128
5274	8200	1127
5275	8202	1125
5276	8203	1124
5277	8205	1122
5278	8206	1120
5279	8208	1119
5280	8209	1117
5281	8211	1116
5282	8212	1114
5283	8214	1113
5284	8215	1111
5285	8217	1109
5286	8218	1108
5287	8220	1106
5288	8221	1105
5289	8223	1103
5290	8224	1102
5291	8226	1100
5292	8227	1098
5293	8228	1097
5294	8230	1095
5295	8231	1094
5296	8233	1092
5297	8235	1091
5298	8236	1089
5299	8238	1088
5300	8239	1086
5301	8241	1084
5302	8243	1083
5303	8244	1081
5304	8246	1080
5305	8248	1078
5306	8249	1077
5307	8251	1075
5308	8252	1074
5309	8254	1072
5310	8255	1071
5311	8257	1069
5312	8258	1067
5313	8260	1066
5314	8261	1064
5315	8263	1063
5316	8265	1061
5317	8266	1060
5318	8268	1058
5319	8269	1057
5320	8271	1055
5321	8272	1053
5322	8274	1052
5323	8275	1050
5324	8277	1049
5325	8278	1047
5326	8280	1046
5327	8281	1044
5328	8283	1042
5329	8284	1041
5330	8285	1039
5331	8287	1038
5332	8288	1036
5333	8290	1035
5334	8291	1033
5335	8293	1031
5336	8294	1030
5337	8296	1028
5338	8297	1027
5339	8299	1025
5340	8300	1024
5341	8302	1022
5342	8303	1021
5343	8304	1019
5344	8306	1017
5345	8308	1016
5346	8309	1014
5347	8311	1013
5348	8312	1011
5349	8313	1010
5350	8315	1008
5351	8316	1006
5352	8318	1005
5353	8319	1003
5354	8321	1002
5355	8322	1000
5356	8324	999
5357	8326	997
5358	8327	996
5359	8329	994
5360	8330	992
5361	8332	991
5362	8333	989
5363	8334	988
5364	8336	986
5365	8337	985
5366	8339	983
5367	8341	982
5368	8342	980
5369	8344	978
5370	8346	977
5371	8347	975
5372	8349	974
5373	8350	972
5374	8352	971
5375	8353	969
5376	8355	968
5377	8356	966
5378	8358	964
5379	8359	963
5380	8361	961
5381	8362	960
5382	8364	958
5383	8365	957
5384	8367	955
5385	8369	954
5386	8370	952
5387	8372	951
5388	8374	949
5389	8375	947
5390	8377	946
5391	8378	944
5392	8379	943
5393	8381	941
5394	8383	940
5395	8384	938
5396	8385	936
5397	8387	935
5398	8388	933
5399	8389	932
5400	8391	930
5401	8392	929
5402	8394	927
5403	8395	925
5404	8396	924
5405	8398	922
5406	8400	921
5407	8401	919
5408	8402	918
5409	8404	916
5410	8405	914
5411	8406	913
5412	8408	911
5413	8409	910
5414	8410	908
5415	8412	907
5416	8414	905
5417	8415	903
5418	8416	902
5419	8418	900
5420	8419	899
5421	8421	897
5422	8422	896
5423	8423	894
5424	8425	893
5425	8426	891
5426	8428	889
5427	8429	888
5428	8431	886
5429	8432	885
5430	8434	883
5431	8435	882
5432	8436	880
5433	8438	878
5434	8439	877
5435	8441	875
5436	8442	874
5437	8444	872
5438	8445	871
5439	8447	869
5440	8448	867
5441	8450	866
5442	8451	864
5443	8452	863
5444	8454	861
5445	8455	860
5446	8457	858
5447	8459	857
5448	8460	855
5449	8461	853
5450	8463	852
5451	8464	850
5452	8466	849
5453	8467	847
5454	8468	846
5455	8470	844
5456	8471	842
5457	8472	841
5458	8474	839
5459	8476	838
5460	8477	836
5461	8478	835
5462	8480	833
5463	8481	832
5464	8482	830
5465	8484	828
5466	8485	827
5467	8487	825
5468	8488	824
5469	8489	822
5470	8491	821
5471	8492	819
5472	8494	817
5473	8495	816
5474	8496	814
5475	8498	813
5476	8499	811
5477	8501	810
5478	8502	808
5479	8504	806
5480	8506	805
5481	8507	803
5482	8509	802
5483	8510	800
5484	8512	799
5485	8513	797
5486	8515	796
5487	8516	794
5488	8518	793
5489	8519	791
5490	8521	789
5491	8523	788
5492	8524	786
5493	8526	785
5494	8527	783
5495	8529	782
5496	8530	780
5497	8532	779
5498	8533	777
5499	8535	775
5500	8536	774
5501	8538	772
5502	8539	771
5503	8541	769
5504	8542	768
5505	8544	766
5506	8545	765
5507	8547	763
5508	8548	761
5509	8550	760
5510	8552	758
5511	8554	757
5512	8555	755
5513	8557	754
5514	8559	752
5515	8560	751
5516	8562	749
5517	8564	748
5518	8565	746
5519	8567	744
5520	8569	743
5521	8570	741
5522	8572	740
5523	8573	738
5524	8575	737
5525	8576	735
5526	8578	734
5527	8580	732
5528	8581	731
5529	8583	729
5530	8584	727
5531	8585	726
5532	8587	724
5533	8588	723
5534	8590	721
5535	8591	720
5536	8593	718
5537	8595	717
5538	8596	715
5539	8598	713
5540	8600	712
5541	8601	710
5542	8603	709
5543	8604	707
5544	8606	706
5545	8607	704
5546	8609	703
5547	8611	701
5548	8612	700
5549	8614	698
5550	8615	696
5551	8617	695
5552	8618	693
5553	8620	692
5554	8621	690
5555	8623	689
5556	8625	687
5557	8626	686
5558	8628	684
5559	8629	682
5560	8631	681
5561	8632	679
5562	8634	678
5563	8636	676
5564	8637	675
5565	8639	673
5566	8640	672
5567	8642	670
5568	8644	668
5569	8645	667
5570	8647	665
5571	8648	664
5572	8650	662
5573	8651	661
5574	8653	659
5575	8654	658
5576	8656	656
5577	8657	655
5578	8659	653
5579	8661	651
5580	8662	650
5581	8664	648
5582	8665	647
5583	8667	645
5584	8669	644
5585	8670	642
5586	8672	641
5587	8673	639
5588	8675	637
5589	8677	636
5590	8678	634
5591	8680	633
5592	8681	631
5593	8683	630
5594	8685	628
5595	8686	627
5596	8688	625
5597	8690	624
5598	8691	622
5599	8693	620
5600	8695	619
5601	8696	617
5602	8698	616
5603	8700	614
5604	8701	613
5605	8703	611
5606	8704	610
5607	8706	608
5608	8708	607
5609	8709	605
5610	8711	603
5611	8712	602
5612	8714	600
5613	8715	599
5614	8717	597
5615	8719	596
5616	8721	594
5617	8722	593
5618	8724	591
5619	8725	590
5620	8727	588
5621	8729	586
5622	8730	585
5623	8732	583
5624	8733	582
5625	8735	580
5626	8736	579
5627	8738	577
5628	8739	576
5629	8741	574
5630	8742	572
5631	8744	571
5632	8746	569
5633	8747	568
5634	8749	566
5635	8750	565
5636	8752	563
5637	8753	562
5638	8755	560
5639	8756	558
5640	8758	557
5641	8759	555
5642	8761	554
5643	8763	552
5644	8764	551
5645	8765	549
5646	8767	548
5647	8769	546
5648	8770	544
5649	8772	543
5650	8774	541
5651	8775	540
5652	8777	538
5653	8779	537
5654	8780	535
5655	8782	534
5656	8783	532
5657	8785	531
5658	8786	529
5659	8788	527
5660	8789	526
5661	8791	524
5662	8792	523
5663	8794	521
5664	8795	520
5665	8797	518
5666	8798	517
5667	8800	515
5668	8801	513
5669	8803	512
5670	8805	510
5671	8806	509
5672	8808	507
5673	8809	506
5674	8811	504
5675	8813	503
5676	8814	501
5677	8816	499
5678	8817	498
5679	8819	496
5680	8820	495
5681	8822	493
5682	8823	492
5683	8825	490
5684	8826	489
5685	8828	487
5686	8829	485
5687	8831	484
5688	8833	482
5689	8834	481
5690	8836	479
5691	8837	478
5692	8839	476
5693	8840	475
5694	8842	473
5695	8843	471
5696	8844	470
5697	8846	468
5698	8848	467
5699	8849	465
5700	8851	464
5701	8853	462
5702	8854	461
5703	8856	459
5704	8858	458
5705	8859	456
5706	8861	454
5707	8862	453
5708	8864	451
5709	8866	450
5710	8868	448
5711	8869	447
5712	8871	445
5713	8873	444
5714	8874	442
5715	8875	441
5716	8877	439
5717	8879	437
5718	8880	436
5719	8882	434
5720	8884	433
5721	8885	431
5722	8887	430
5723	8888	428
5724	8890	427
5725	8892	425
5726	8894	423
5727	8895	422
5728	8897	420
5729	8898	419
5730	8900	417
5731	8902	416
5732	8903	414
5733	8905	413
5734	8906	411
5735	8908	410
5736	8910	408
5737	8911	406
5738	8913	405
5739	8914	403
5740	8916	402
5741	8917	400
5742	8919	399
5743	8920	397
5744	8922	396
5745	8924	394
5746	8925	392
5747	8927	391
5748	8929	389
5749	8930	388
5750	8932	386
5751	8933	385
5752	8934	383
5753	8936	382
5754	8938	380
5755	8939	378
5756	8941	377
5757	8942	375
5758	8944	374
5759	8946	372
5760	8947	371
5761	8949	369
5762	8950	368
5763	8952	366
5764	8954	365
5765	8956	363
5766	8957	361
5767	8959	360
5768	8961	358
5769	8962	357
5770	8964	355
5771	8965	354
5772	8967	352
5773	8969	351
5774	8970	349
5775	8972	347
5776	8974	346
5777	8975	344
5778	8977	343
5779	8979	341
5780	8980	340
5781	8982	338
5782	8984	337
5783	8985	335
5784	8987	334
5785	8988	332
5786	8990	330
5787	8992	329
5788	8993	327
5789	8995	326
5790	8997	324
5791	8999	323
5792	9000	321
5793	9002	320
5794	9004	318
5795	9006	316
5796	9007	315
5797	9009	313
5798	9011	312
5799	9012	310
5800	9014	309
5801	9016	307
5802	9017	306
5803	9019	304
5804	9020	303
5805	9022	301
5806	9024	299
5807	9026	298
5808	9027	296
5809	9029	295
5810	9031	293
5811	9033	292
5812	9035	290
5813	9037	289
5814	9038	287
5815	9040	286
5816	9042	284
5817	9043	282
5818	9045	281
5819	9047	279
5820	9048	278
5821	9050	276
5822	9051	275
5823	9053	273
5824	9055	272
5825	9056	270
5826	9058	268
5827	9059	267
5828	9061	265
5829	9063	264
5830	9064	262
5831	9066	261
5832	9067	259
5833	9069	258
5834	9070	256
5835	9071	254
5836	9073	253
5837	9075	251
5838	9077	250
5839	9078	248
5840	9080	247
5841	9081	245
5842	9083	244
5843	9085	242
5844	9087	240
5845	9088	239
5846	9090	237
5847	9092	236
5848	9094	234
5849	9096	233
5850	9098	231
5851	9100	230
5852	9103	228
5853	9106	227
5854	9108	225
5855	9109	224
5856	9112	222
5857	9113	220
5858	9116	219
5859	9117	217
5860	9119	216
5861	9121	214
5862	9123	213
5863	9125	211
5864	9127	210
5865	9129	208
5866	9131	207
5867	9133	205
5868	9135	203
5869	9137	202
5870	9139	200
5871	9141	199
5872	9142	197
5873	9144	196
5874	9146	194
5875	9148	193
5876	9150	191
5877	9151	189
5878	9153	188
5879	9155	186
5880	9156	185
5881	9158	183
5882	9159	182
5883	9161	180
5884	9162	179
5885	9164	177
5886	9166	175
5887	9167	174
5888	9169	172
5889	9170	171
5890	9172	169
5891	9174	168
5892	9175	166
5893	9177	165
5894	9178	163
5895	9180	161
5896	9182	160
5897	9184	158
5898	9185	157
5899	9187	155
5900	9188	154
5901	9190	152
5902	9191	151
5903	9193	149
5904	9195	147
5905	9197	146
5906	9198	144
5907	9200	143
5908	9202	141
5909	9203	140
5910	9205	138
5911	9207	137
5912	9208	135
5913	9209	133
5914	9211	132
5915	9213	130
5916	9215	129
5917	9217	127
5918	9218	126
5919	9220	124
5920	9221	123
5921	9223	121
5922	9225	119
5923	9226	118
5924	9228	116
5925	9230	115
5926	9231	113
5927	9233	112
5928	9234	110
5929	9236	109
5930	9237	107
5931	9239	105
5932	9241	104
5933	9243	102
5934	9244	101
5935	9246	99
5936	9248	98
5937	9249	96
5938	9251	95
5939	9253	93
5940	9254	91
5941	9256	90
5942	9258	88
5943	9259	87
5944	9261	85
5945	9263	84
5946	9264	82
5947	9266	81
5948	9267	79
5949	9269	77
5950	9271	76
5951	9273	74
5952	9274	73
5953	9276	71
5954	9277	70
5955	9286	68
5956	9287	67
5957	9289	65
5958	9291	63
5959	9292	62
5960	9294	60
5961	9295	59
5962	9297	57
5963	9299	56
5964	9300	54
5965	9302	53
5966	9304	51
5967	9306	49
5968	9308	48
5969	9310	46
5970	9311	45
5971	9313	43
5972	9315	42
5973	9316	40
5974	9318	38
5975	9319	37
5976	9321	35
5977	9323	34
5978	9324	32
5979	9326	31
5980	9327	29
5981	9329	28
5982	9330	26
5983	9332	24
5984	9334	23
5985	9335	21
5986	9337	20
5987	9338	18
5988	9340	17
5989	9341	15
5990	9342	14
5991	9344	12
5992	9345	10
5993	9347	9
5994	9349	7
5995	9351	6
5996	9352	4
5997	9354	3
5998	9355	1
5999	9357	0
